"OBJECTID","Join_Count","TARGET_FID","ISO","NAME_0","NAME_1","HASC_1","TYPE_1","ENGTYPE_1","Region","Area","year_sur","level_sur","poor_ppp55","sh_b40","sh_t60","Violence","Dis_risk","Pop","Pop_dens","VIIRS","VIIRS_dens","CountryCode","y1","y2","y3","y4","y5","y6","y7","y8","y9","y10","y11","y13","y15","y16","y17","y18","y20","y21","y22","y23","y24","y25","y26","y27","y30","y31","y32","y33","y34","y35","y36","y40","y41","y44","y45","y46","y47","y48","y49","y50","y51","y52","y53","y54","y55","y56","y57","y59","y60","y61","y69","y70","y71","y72","y73","y74","y75","y82","y83","y84","y85","y86","y87","y88","y89","y92","y102","y104","y106","y108","y109","y110","y111","y112","y113","y114","y115","y116","y117","y118","y119","y120","y121","y122","y123","y124","y125","y126","y127","y128","y129","y130","y131","y132","y133","y138","y149","y155","y158","y161","y162","y163","y164","y165","y166","y167","y183","y184","y185","y186","y187","y192","y194","y195","y196","y197","y198","y199","y200","y201","y202","y203","y207","y208","y209","y210","y211","y229","y230","y231","risk_perc","risk_area","bio_perc","bio_area"
299,0,315,"GTM","Guatemala","Totonicap‡n","GT.TO","Departamento","Department","LAC",1153.38600762489,2014,"subnatid2",0.5915012,0.0407763,0.0280531,NA,2.26666666666667,523179.684738159,453.603287433249,2193.86910350621,0.00419333771456396,"GT.TO",71.80000305,0.533431172,NA,NA,NA,17.68124962,0,1082.740723,100,8.792373657,4.735642707,2.717519999,NA,NA,NA,60.20000076,NA,NA,0.004521412,NA,NA,NA,18.8646698,NA,NA,5.300000191,16.98233986,NA,620.6436768,0.573215425,0.452738404,0.133509621,1977.569316,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,3.9065907,24.24600792,NA,134.6123077,0.000502491,0.000258055,0,79,58,38.40000153,NA,4.482730865,NA,62.87001419,41.81869801,NA,NA,0.635777593,NA,NA,47327.26563,523893.25,168270.9844,317953.2813,NA,NA,NA,NA,NA,NA,NA,NA,98.48529053,52.73742915,8.278251648,88.904,46.983,NA,NA,NA,611070.5625,349961,433.2512817,323.2177429,NA,NA,81.66899872,25.5,1.600000024,NA,0.0880448,0.31304121,0.591501176,66.40000153,61.29199982,23.10000038,3.700000048,171.1551208,15.80758095,2634.548096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341153324,0,24.95813164,0,1082.74072265625,58.16666667,NA,0.034976963,0.036179021,NA,0,0.033100151,0.615384615384615,709.776004689231,0,0
300,0,316,"GTM","Guatemala","Zacapa","GT.ZA","Departamento","Department","LAC",2915.03223990769,2014,"subnatid2",0.4421609,0.0116896,0.016574,NA,1.72727272727273,248007.706485748,85.078889725625,2223.24504886195,0.00896441921247197,"GT.ZA",59.29199982,0.570518196,NA,NA,196.6125031,24.94166565,0,2735.917969,100,1.634281993,1.221847624,0.988317013,NA,NA,NA,68.08499908,NA,NA,0.288523793,NA,NA,NA,19.69207764,NA,NA,5.400000095,27.72691536,NA,1613.296997,0.589673042,0.451794595,0.086695448,1675.142155,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,3.726620674,60.12145996,NA,273.9187956,7.51e-05,5.19e-05,0,68,54,16.79999924,NA,4.286653194,NA,27.08997345,21.49483681,NA,NA,0.653078028,NA,NA,11267.8291,223206.3594,49442.33984,105997.5781,NA,NA,NA,NA,NA,NA,NA,NA,19.7765522,13.86557722,9.402896881,17.134,12.08,NA,NA,NA,253613.3906,203490,82.12138367,74.37722778,NA,NA,77.5,26.10000038,6.098999977,NA,0.0470029,0.206245005,0.442160904,56.79999924,55.58499908,22.89599991,6.098999977,673.7785034,24.62714577,4734.383789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161921471,0,28.06108109,0,2735.91796875,37.08823529,NA,0.010558628,0.010818969,NA,0.000269869,0.000236135,0.285714285714286,832.86635426,0.416958041958042,1215.44613499744
301,0,317,"GUY","Guyana","Barima-Waini","GY.BA","Region","Region","LAC",19839.6952802207,1998,"national",0.5644,NA,NA,NA,0.104803493449782,23667.8499786316,1.19295430924423,21.4134354479611,0.000904747810523309,"GY.BA",34.90000153,0.002128402,0.004887034,47.09999847,176.8702393,26.61309433,3.38e-05,0,0,0.21205008,0.130682849,0.00488541,10.5,12.10000038,NA,57.79199982,0.656868705,39.20000076,0.001671207,220.355545,0.103663592,22.5,19.31027985,63.29999924,55,6.900000095,4.862924099,0,19288.9082,0.983157575,0.959137619,0.001308951,39.3813034,0.017542318,44.90000153,27.60000038,37.58499908,34.40000153,0.064999998,0.04748777,43.40000153,0.338795699,3,1,78.16899872,79.80000305,0.492517471,95.00124359,64.08499908,1279.746718,4.83e-06,1.21e-06,0,34,34,27.38888931,0.125,3.834194873,0.423212144,2.304374695,0.896337081,0.043065997,0.020314065,0.707492783,10,NA,NA,NA,NA,NA,NA,0.008218045,25.89999962,2.009338926,0.00025083,0.080022829,NA,0.00025083,1.310191154,0.886484299,31.57561111,1.1,0.734,59.40000153,0.001449309,0.000187806,30287.8457,20639,1.328679085,1.051971912,28.79999924,5.199999809,79.30000305,62.70000076,0.899999976,19.79999924,NA,NA,NA,NA,39.29199982,15.5,3,1293.339355,6.592163563,NA,9.5,3.781334205,1.407704685,0.562796244,18.5,NA,NA,5.300000191,NA,NA,NA,NA,0.003018799,0,2.544890343,0,19619.345703125,1.437229437,1.391706342,0.000284975,0.001159333,0.069685845,0.004776947,0.029767772,NA,NA,0.995240779009331,19745.273785974
302,0,318,"GUY","Guyana","Cuyuni-Mazaruni","GY.CU","Region","Region","LAC",47773.1980767877,1998,"national",0.5644,NA,NA,NA,0.0702702702702703,13508.4819812621,0.282762773376599,351.01053802669,0.0259844546939904,"GY.CU",47.29199982,0.044017993,NA,46.40000153,177.6677856,25.56388855,0.000251976,0,0,0.120387793,0.048863518,0.00584813,18.29999924,2.400000095,NA,79.16899872,1.003662417,36.09999847,0.000645939,NA,0.18755284,29.20000076,22.46040344,59.40000153,73.90000153,4.900000095,5.888848782,14.89999962,46199.67578,0.971893191,0.968692899,0.002579757,39.44312112,0,36.70000076,18.89599991,29.10000038,26.89999962,0.057999998,0.05196047,40.09999847,0.220155371,64,0.909090936,96.90000153,94.66899872,0.590589821,272.8505859,75.66899872,1236.692688,1.42e-05,1.32e-06,0.090909094,38,33,32.75925827,0.071000002,4.020149771,0.444288921,2.4109869,0.641500294,0.047256064,0.012799853,0.669083813,3,NA,NA,NA,NA,NA,NA,NA,3.799999952,3.415811777,NA,NA,NA,NA,0.470816255,0.234521745,36.94309235,0.353,0.186,74.58499908,0.00417116,0.000500259,20250.48438,17076,0.353982329,0.359224349,17.79999924,3.599999905,70.30000305,69.90000153,0,19.89999962,NA,NA,NA,NA,25,3.400000095,0.200000003,129.3621674,0.272136569,NA,1.5,4.40401427,1.109366494,1.031324625,11.69999981,NA,NA,2.099999905,NA,NA,NA,NA,0.009833075,0,8.357247236,0.000453957,47535.75390625,1.773618538,2.012782382,6.6e-05,6.49e-06,0.090108658,0.006511387,0.010964969,0.00361663652802893,172.778293225316,0.99974087893864,47760.8190350098
303,0,319,"GUY","Guyana","Demerara-Mahaica","GY.DE","Region","Region","LAC",2141.09490954116,1998,"national",0.5644,NA,NA,NA,1.30769230769231,308456.764325818,144.064965523607,6788.64100725576,0.022008403745314,"GY.DE",85.40000153,0.004839672,0.0767377,3.900000095,176.7250061,27.02500153,0,0,0,1.217786908,0.838709225,3.253069878,9.600000381,1.899999976,NA,72.16899872,1.264203466,2.200000048,0.158969313,222.9082031,0.131519137,0.899999976,18.60165405,14,87,2.299999952,5,0.200000003,1132.177734,0.532096505,0.504725337,0.021442581,1051.317319,0,5.098999977,13.5,2.400000095,12.10000038,0.025,0.162605035,36,0.852405313,0,0.916666687,96.40000153,93.66899872,3.563197851,40.34173203,83.16899872,454.3907258,0,0,0.083333336,38,33,24.16666603,0.014,3.186281513,0.588428389,2.329889297,1.674334818,0.047997849,0.005677098,0.607086623,13,NA,NA,NA,NA,NA,NA,0.166741092,22.79999924,3.066661275,0.014604652,0.258129335,NA,0.014604652,22.49842644,12.74748621,4.475647926,19.63,11.135,85,0.001673458,0.000195791,327558.9688,250766,145.9173584,117.8540344,4,0.200000003,99.16899872,87.40000153,0.200000003,9.300000191,NA,NA,NA,NA,16.39599991,11.30000019,5.5,0,0,NA,1.799999952,4.492744366,1.431497151,0.748679157,13.69999981,NA,NA,0.600000024,NA,NA,NA,NA,0.185850576,0,1.233109562,0,2127.767578125,1.12,1.679124245,0.033791009,0.294418514,0.095914485,0.00806883,0.08715228,0.192307692307692,411.749021065385,0.991912189485846,2123.77813961882
304,0,320,"GUY","Guyana","East Berbice-Corentyne","GY.EB","Region","Region","LAC",35338.479539495,1999,"national",0.5567,NA,NA,NA,0.0393120393120393,122812.14126792,3.47530914935552,724.826122935861,0.00590190933447389,"GY.EB",84.16899872,0.010127872,0.048169024,4.800000191,143.1537933,27.09166718,0,0,0,0.322420746,0.173173622,0.064885698,12,4.5,NA,84.66899872,1.218412383,9.199999809,0.017159337,210.7145844,0.183098258,2.700000048,22.18934631,16.70000076,82.58499908,2.299999952,6.304560661,0.899999976,33581.68359,0.947796583,0.955055058,0.000166962,242.0479918,0,15,29.20000076,7.800000191,7.099999905,0.07,0.110846157,38.40000153,NA,1,0.948717952,91.90000153,85.30000305,0.206238389,69.25832367,84,2350.936615,3.18e-06,4.5e-07,0.051282052,54,53,30.61111069,0.017000001,3.942009784,0.425092937,1.128715515,0.291705495,0.061679956,0.008065995,0.697070811,6,NA,NA,NA,NA,NA,NA,0.163696233,22.79999924,2.674731505,0.025102409,0.077569871,NA,0.025102409,2.514218569,1.34714779,3.890464067,2.163,1.141,83.30000305,0.001934256,0.000265231,103671.8828,88624,3.166255236,2.501289845,4.5,0.5,97.80000305,93.08499908,2.200000048,11.30000019,NA,NA,NA,NA,14.80000019,12.10000038,6.300000191,174.3730011,0.492143691,NA,3.299999952,4.275749524,1.27771982,0.625168763,15,NA,NA,0.699999988,NA,NA,NA,NA,0.015683614,0,1.633920388,0,35431.3203125,0.368811881,1.488069778,0.001613064,0.03055355,0.077752935,0.002240516,0.008081477,NA,NA,0.998604180479464,35289.1533999327
305,0,321,"GUY","Guyana","Essequibo Islands-West Demerara","GY.ES","Region","Region","LAC",3328.36673030811,1998,"national",0.5644,NA,NA,NA,0.923076923076923,107300.060676114,32.2380522852363,1282.96647734568,0.0119568103620959,"GY.ES",77.5,0.005160667,0.055093013,8.100000381,192.2750092,27.41666603,0,0,0,2.546699286,1.569025457,0.675274014,11.19999981,3.599999905,NA,44.58499908,1.254120689,7.400000095,0.114476837,222.9082031,0.122053668,8,23.77789307,22.5,80.58499908,2.400000095,4.744242191,1,2700.771484,0.816911519,0.825743496,0.000602963,415.4910466,0,12.89599991,23.20000076,6.197999954,17.20000076,0.048999999,0.20690063,38.20000076,0.916253046,0,0.928571403,94.90000153,94,1.774171829,47.91632843,76.5,389.9831781,0,0,0.071428575,38,33,19.87037086,0.023,3.484323568,0.480608372,3.478491306,2.0820584,0.02751038,0.005752959,0.623889779,6,NA,NA,NA,NA,NA,1,0.17083182,21.29999924,3.533903519,0.017125401,0.281951763,NA,0.017125401,28.56647491,16.42528534,5.770254612,24.946,14.266,78.80000305,0.001640886,0.000193967,115445.1797,74216,32.07693863,22.44836617,6.099999905,1,92.40000153,83.08499908,4.197999954,13.19999981,NA,NA,NA,NA,8.895999908,7.197999954,6.098999977,0,0,NA,4.5,4.434841681,1.36729477,0.711877067,17.60000038,NA,NA,1.100000024,NA,NA,NA,NA,0.016423564,0,2.432464206,0,3306.07592773438,3.463414634,1.667694128,0.005742505,0.026560416,0.09131772,0.012805786,0.024204658,0.0789473684210526,262.765794498158,0.911557041991825,3033.99613134539
306,0,322,"GUY","Guyana","Mahaica-Berbice","GY.MA","Region","Region","LAC",4072.52289319331,1998,"national",0.5644,NA,NA,NA,0.869565217391304,59556.7277511137,14.6240375592866,445.359748624265,0.00747790829753801,"GY.MA",75.16899872,0.00398873,0.080078317,4.599999905,180.4250031,27.42500114,0,0,0,1.217786908,0.256421408,0.235061005,16.29999924,4.099999905,NA,29,1.220340213,2.5,0.142478332,NA,0.146315976,3.700000048,13.51897526,24.20000076,75.58499908,3,5,5.900000095,2257.525146,0.557177126,0.514606774,0.025670502,275.8309733,0,22.89599991,45.40000153,2.700000048,8.5,0.01,0.094985138,36.40000153,0.677730947,0,0.948717952,93.16899872,86.40000153,1.19699502,27.02246284,72.80000305,705.5744142,3.18e-06,4.75e-07,0.051282052,43,34,39.74074173,0.025,3.299363606,0.531541862,2.329889297,1.559422417,0.059267314,0.00652,0.603813997,4,NA,NA,NA,NA,NA,NA,0.142694257,22.29999924,2.329030147,0.006752212,0.124503724,NA,0.006752212,22.49842644,3.079126863,5.20697403,19.63,2.462,74.08499908,0.003473817,0.000427257,50840.125,43398,12.66437912,10.71100903,7,0.100000001,96.40000153,91.30000305,0.800000012,14,NA,NA,NA,NA,9.895999908,8.395999908,3.5,0,0,NA,3.799999952,4.467217207,1.471232202,0.357909157,5.900000095,NA,NA,0.400000006,NA,NA,NA,NA,0.234249175,0,0.899105871,0,4051.71899414062,2.282608696,0.655277703,0.00190065,0.025456332,0.073750653,0.010676488,0.070417896,0.125,509.06536164875,0.99482496194825,4051.44743225112
307,0,323,"GUY","Guyana","Pomeroon-Supenaam","GY.PM","Region","Region","LAC",6041.75594257913,1998,"national",0.5644,NA,NA,NA,0.260869565217391,50505.9019608446,8.35947404046984,243.710280515254,0.00482538220392922,"GY.PM",61.40000153,0.001555764,0.02596003,13.89999962,181.1708374,27.18333244,0,0,0,2.546699286,0.59046733,0.189450994,9.800000191,3.5,NA,79.16899872,1.076703092,18.20000076,0.045463908,222.9082031,0.102694701,10.60000038,10.22164631,40.79999924,66.16899872,2.700000048,4.068453789,0.300000012,5559.52002,0.928597629,0.912225664,0.00079233,107.0595471,0,35.08499908,39.90000153,16.79199982,16.70000076,0.048,0.102431563,39,0.588819917,0,1,88.90000153,92.90000153,0.776932716,43.1937294,74.80000305,1646.058698,0,0,0,28,19,34.90740585,0.035,3.802693104,0.302482722,3.478491306,0.936732656,0.021958686,0.005708775,0.671846387,4,NA,NA,NA,NA,NA,NA,0.091955163,18.70000076,2.593367343,0.009430147,0.111222213,NA,0.009430147,28.56647491,6.336552758,5.408976078,24.946,5.514,70.5,0.001566268,0.000192873,46229.66016,39326,7.777563095,6.568558216,8.899999619,0.5,89.40000153,83.08499908,0.5,14,NA,NA,NA,NA,18.39599991,11.60000038,9.895999908,0,0,NA,4.400000095,4.179468068,1.346089835,0.669134171,0.600000024,NA,NA,0.100000001,NA,NA,NA,NA,0.007432058,0,1.775302426,0,5987.00634765625,0.147058824,1.564063989,0.0051343,0.073733069,0.076948027,0.00434197,0.024609776,NA,NA,0.99773988083008,6028.1008541542
308,0,324,"GUY","Guyana","Potaro-Siparuni","GY.PT","Region","Region","LAC",19483.6460606213,1998,"national",0.5644,NA,NA,NA,0.12,9267.58039690624,0.47565945142255,10.4596693590283,0.00112863001032287,"GY.PT",27.70000076,0.017829373,NA,57.5,179.4633331,25.68333435,0,0,0,0.053215988,0.01788629,0.00268514,23.60000038,7.5,NA,70.16899872,NA,48.20000076,0.002465838,NA,NA,38.59999847,23.53782845,73.19999695,65.80000305,6.098999977,3.307799578,33.29999924,18277.72656,0.938649356,0.930252075,0.002020617,19.06784611,0,41.79199982,29.39599991,39.40000153,56.79999924,0.061000001,NA,41.5,NA,17,0.947368443,97,94.08499908,0.470700949,86.03343201,83.08499908,1111.383268,0,0,0.052631579,39,25,38.12963104,0.155000001,3.767272588,NA,1.974934936,0.727528583,NA,NA,0.649888965,6,NA,NA,NA,NA,NA,NA,NA,12.30000019,NA,NA,NA,NA,NA,0.233456239,0.09476315,5.836068153,0.182,0.068,74.30000305,NA,NA,10886.64648,9328,0.529564202,0.479037762,37.29999924,8.800000191,59,41.5,0,22.29999924,NA,NA,NA,NA,49.58499908,14.5,3.200000048,4120.263184,21.15953636,NA,2.799999952,NA,NA,NA,20.60000038,NA,NA,7.699999809,NA,NA,NA,NA,0.054718118,0,19.49305967,0,19472.369140625,2.290748899,NA,1.47e-05,0,NA,0.004163548,0.006365189,NA,NA,1,19483.6460606
309,0,325,"GUY","Guyana","Upper Demerara-Berbice","GY.UD","Region","Region","LAC",16722.6741515923,1998,"national",0.5644,NA,NA,NA,0.105527638190955,40432.8809507284,2.41784780258237,1449.40454149991,0.0358471745623608,"GY.UD",90.80000305,0.012876599,NA,7,191.6652832,26.95972252,0.001529122,0,0,0.416745752,0.191100913,0.056401797,14.39999962,3.900000095,NA,62.20000076,NA,4,0.031889033,NA,0.06132064,11.19999981,23.56221771,9.199999809,99.66899872,3,4.75218153,0,15403.4834,0.923118174,0.91893363,0.001049845,341.7124081,0,14.19799995,22.39599991,3.5,30.60000038,0.035999998,0.001877613,37.29999924,NA,8,0.975609779,98.58499908,97.80000305,0.765849531,117.9675064,83.30000305,819.2281341,0,0,0.024390243,43,41,38.66666794,0.030999999,3.549712893,NA,10.48954773,2.952946061,0.027856374,0.008802654,0.677257318,4,NA,NA,NA,NA,NA,NA,NA,16.10000038,4.139533043,NA,NA,NA,NA,2.418280125,1.197231591,5.022902966,2.036,0.989,91.80000305,0.003866897,0.000430975,39526.55469,37793,2.363046646,2.264903545,8.399999619,0.899999976,88.80000305,70.08499908,1.700000048,9.199999809,NA,NA,NA,NA,13.80000019,5.400000095,4.098999977,0,0,NA,2.799999952,4.409862757,0.655827636,1.031324863,9.300000191,NA,NA,0.800000012,NA,NA,NA,NA,0.025133511,0,3.676139692,0,16686.361328125,2.101522843,1.945965489,0.000895791,0.026759543,0.054838841,0.011097544,0.009471426,0.0104712041884817,175.106535618848,0.999926040973301,16721.4373588959
310,0,326,"GUY","Guyana","Upper Takutu-Upper Essequibo","GY.UT","Region","Region","LAC",56686.356662416,1998,"national",0.5644,NA,NA,NA,0.0303951367781155,18372.6338907516,0.324110332229783,68.2647054791451,0.00371556445771817,"GY.UT",25.60000038,0.016940163,NA,57.79999924,118.7852936,27.20931435,0,0,0,0.116445333,0.035823979,0.00290688,11.19999981,4,NA,34.58499908,NA,60.70000076,0.006358677,NA,NA,38.59999847,23.52353096,79.09999847,59,5.697999954,3.411085606,61.90000153,46220.61719,0.812067151,0.772592664,0.004734614,35.80896172,NA,57.70000076,49.5,57.29199982,22.79999924,0.048,NA,41.90000153,NA,0,0.982248545,94.90000153,93.80000305,0.26308611,121.6000214,74.08499908,1351.291262,1.33e-06,1.66e-07,0.01775148,8,6,38.12963104,0.114,3.162558548,NA,4.739190578,0.954629603,NA,NA,0.638128737,4,5556,3792.594727,26323.31641,8113.443359,15289.5752,1,NA,11,NA,NA,NA,NA,NA,3.016221285,0.679673245,4.392929554,1.035,0.224,68,NA,NA,31017.28516,15509,0.41817686,0.272483379,27.20000076,5.099999905,60.58499908,76.30000305,0.5,34.40000153,0.140000001,0.299499989,0.564400017,NA,33.08499908,11.5,4.5,12839.80957,22.5587368,NA,6.099999905,NA,NA,NA,21.29999924,NA,NA,5.800000191,NA,NA,NA,NA,0.1875038,0,2.367112662,0,56917.234375,1.858646617,NA,1.17e-05,0,NA,0.002263286,0.026535314,0.00150829562594268,85.4997838045249,1,56686.3566624
321,0,337,"HND","Honduras","Atl‡ntida","HN.AT","Departamento","Department","LAC",4800.01274109494,2015,"gaul_adm1",0.4999715,0.0461454,0.0647451,NA,1.74074074074074,410351.766638413,85.4897244595245,9435.38696561009,0.0229934113429179,"HN.AT",NA,0.406725496,0.156992648,7,184.4944458,25.81944466,0,4477.958496,100,2.56324482,1.355565747,1.042410016,12.19999981,7.800000191,NA,88.90000153,1.182985202,45.59999847,0.180211633,200.3604431,0.036353129,10.19999981,19.00868988,NA,74.80000305,2.900000095,17.20271301,11.60000038,3501.095947,0.781850934,0.794205189,0,1660.527601,0,17,37.20000076,38.90000153,19.39999962,0.103,0.147115199,45.09999847,0.751151096,0,0.647058845,94.90000153,94.40000153,4.887858868,171.1286316,59.70000076,249.691399,4.05e-05,2.28e-05,0.352941185,26,19,18.71999931,0.045000002,5.006827795,0.653089728,11.73846912,8.03858916,0.010246988,0.002128192,0.778083994,39,NA,NA,NA,NA,NA,1,0.067872126,7.699999809,4.304445372,0.033391976,0.264194292,NA,0.033391976,31.59420204,16.05055904,6.387961388,28.244,14.085,67.08499908,NA,7.29e-05,421251.2813,315831,83.82051086,70.53012848,10.10000038,2.799999952,89.5,80,0.899999976,16.39999962,NA,NA,NA,NA,17,4.697999954,0.300000012,1947.282104,43.48593521,3445.524902,6.599999905,3.566887672,0.675713802,1.072595539,14.30000019,8.895999908,6.300000191,1.399999976,27.10000038,7.300000191,NA,5.098999977,0,0,33.83457072,0,4477.95849609375,7.8,1.611928356,0.005424843,0.095407665,0.133865179,0.01397308,0.006185143,0.148148148148148,711.11299868,0.970423661071143,4658.04593739669
322,0,338,"HND","Honduras","Choluteca","HN.CH","Departamento","Department","LAC",4660.89535527521,2015,"gaul_adm1",0.7139348,0.0828465,0.046959,NA,2.71698113207547,464437.273903757,99.6455055310577,5288.46931590885,0.011386832222697,"HN.CH",NA,0.200860456,0.191518273,14.19999981,138.75,27.89166451,0.000377177,4440.665527,100,1.539391041,0.953974615,0.606265008,12.60000038,16.20000076,NA,92.40000153,1.24730467,80.69999695,0.217924252,167.3686676,0.245370823,16.89999962,25.4516449,NA,53.20000076,2.900000095,14.41873932,27,1447.175171,0.325891495,0.666282415,0.004568027,1300.570148,0,25.70000076,57.70000076,76,60,0.112999998,0.430631692,46,0.907505235,0,0.775510192,92,88.16899872,5.805292606,84.01275635,45.70000076,92.37862797,2.69e-05,1.55e-05,0.224489793,25,19,24.47999954,0.108000003,2.539897252,0.298311747,53.45186615,11.94720749,0.082446066,0.051228535,0.618887,101,NA,NA,NA,NA,NA,1,0.272815006,12.80000019,5.438355854,0.157299294,0.392218755,NA,0.157299294,34.51750183,11.46806963,6.064571381,28.567,9.867,49.20000076,0.005861818,0.071202744,463392.9375,450887,96.35299683,101.5359039,23.39999962,7.300000191,77.58499908,40.40000153,4.5,30.39999962,NA,NA,NA,NA,20.70000076,6.800000191,2.299999952,522.0824585,11.7568512,1889.83606,10.39999962,2.367739081,0.591933687,0.915799523,13.39999962,15.19799995,4.800000191,3.099999905,19.70000076,5.598999977,NA,3.098999977,0.013138317,0,3.334907244,0.000419085,4440.66552734375,15.48,1.354069247,0.005720512,0.027465591,0.096042925,0.037089031,0.054481056,0.75,3495.67151646,0,0
323,0,339,"HND","Honduras","Col—n","HN.CL","Departamento","Department","LAC",9069.80226747413,2015,"gaul_adm1",0.529776,0.0281294,0.0318709,NA,1.77551020408163,293275.347940683,32.3353629210219,4004.05749789253,0.0136528948853293,"HN.CL",NA,0.257233053,0.077982643,8.100000381,169.3041687,26.35208321,0,8463.404297,100,0.742451608,0.389706602,0.363359988,15.10000038,13,NA,86.08499908,1.126531185,56.29999924,0.230667993,191.7920837,0.040733873,6,18.86824226,NA,63,3.598999977,12.72041893,14.39999962,7100.611816,0.838978231,0.755923748,0.000195739,988.4462192,0,25.70000076,54.08499908,49,19.29999924,0.090000004,0.081392129,43.5,0.6204012,0,0.769230783,91.40000153,90.80000305,10.66693497,757.4176636,47.90000153,634.6019837,1.31e-05,6.37e-06,0.230769232,26,19,19.44000053,0.057999998,4.991599244,0.447917906,7.584114075,3.504232854,0.009635909,0.001783129,0.766324727,39,NA,NA,NA,NA,NA,NA,0.078758259,9.5,4.135497048,0.028765119,0.203729473,NA,0.028765119,7.432627201,4.20075205,8.195886612,6.438,3.676,55.29199982,NA,0.0001116,322600.1875,244219,32.43282318,28.85588264,13.39999962,3.700000048,93.90000153,80.30000305,0.699999988,19.89999962,NA,NA,NA,NA,20.29199982,6.197999954,1.299999952,3581.278809,42.31487274,2739.283936,9.300000191,3.54798919,0.715982156,1.073186974,9.699999809,20.39599991,3.598999977,1.299999952,27.70000076,7.5,NA,6.300000191,0.000456725,0,23.34654959,0,8463.404296875,3.669902913,1.553670056,0.001217934,0.01779395,0.159230501,0.003371067,0.008166682,0.19811320754717,1796.84761902708,0.948874097153378,8606.10043790525
324,0,340,"HND","Honduras","Comayagua","HN.CM","Departamento","Department","LAC",5258.6429212775,2015,"gaul_adm1",0.7186942,0.0523838,0.0331925,NA,2.4,440621.011806786,83.7898709615644,6630.93909990788,0.0150490760136867,"HN.CM",NA,0.598666668,NA,7.199999809,145.5500031,22.78333282,0,4954.924316,100,4.36685276,1.585883884,0.764374971,12.19999981,15.10000038,NA,86.40000153,NA,73.90000153,0.235481963,NA,NA,9.600000381,21.25403404,NA,55.58499908,3.200000048,19.85372925,22.20000076,3302.275879,0.666463435,0.550086796,0.037226588,1624.960213,NA,38.40000153,49.08499908,65.80000305,34.59999847,0.143000007,NA,46.09999847,NA,0,0.982456148,93,91.40000153,5.129114151,169.3775024,50,127.1413683,9.34e-05,3.09e-05,0.01754386,41,35,23.76000023,0.077,4.725203834,NA,25.72458458,11.80167811,NA,NA,0.6816017,81,NA,NA,NA,NA,NA,NA,NA,9.100000381,NA,NA,NA,NA,NA,46.45954132,19.26528169,6.471735477,41.453,15.907,52.58499908,NA,NA,484460.4375,355008,83.08544922,71.64751434,16.70000076,4.699999809,90.58499908,64.80000305,3.200000048,25.20000076,NA,NA,NA,NA,26.10000038,7.697999954,1.5,1004.852722,20.27988052,3426.61792,12,NA,NA,NA,17.60000038,42.58499908,4.5,2.900000095,27,10.69799995,NA,3.900000095,0.15888074,0,12.54073228,0,4954.92431640625,13.21666667,NA,0.00911519,0.057790175,NA,0.009096512,0.000112072,0.475409836065574,2500.01056913311,0.962209302325581,5059.91513646419
