"country","iso3","income","region","pop_dis","rain_exp","pov_1016","SL.TLF.CACT.FE.ZS","HD.HCI.OVRL","SI.POV.GINI","SE.SEC.ENRR","SH.IMM.IDPT","account.t.d.7","LGBT_acc","wbl","ref_idp","EN.ATM.PM25.MC.M3","EG.FEC.RNEW.ZS","wat_qua","WWT.new","waste_rate","waste_managed","BHV.new","FSH.new","EN.ATM.CO2E.PC","forest_loss","agri_value","agri_land","gdp_ghg","gov_effect","cont_corr","lpi_score","water_efficiency_GDP","SG.GEN.PARL.ZS","SH.MED.PHYS.ZS","SH.UHC.SRVS.CV.XD","acc_sani_SDG","acc_water_SDG","rai","rule_law","IT.CEL.SETS.P2","IT.NET.USER.ZS","rapid_trans","displaced","wat_stress_SDG","glob_hunger_index","terror","pop_slums_SDG","heal_01_NDG","habi_01_NDG","habi_02_NDG","infr_02_NDG","food_03_NDG","infr_03_NDG","heal_03_NDG","SH.STA.AIRP.P5","SH.STA.WASH.P5","fao_withdraw_pc","ecos_04_NDG","chloroph_SDG","EG.ELC.ACCS.ZS","reg_qua","ghg_pc","pop_epid","patents","IS.SHP.GCNW.XQ","dai","EG.EGY.PRIM.PP.KD","pop_dis_per","rain_exp_per","pov_1016_per","SL.TLF.CACT.FE.ZS_per","HD.HCI.OVRL_per","SI.POV.GINI_per","SE.SEC.ENRR_per","SH.IMM.IDPT_per","account.t.d.7_per","LGBT_acc_per","wbl_per","ref_idp_per","EN.ATM.PM25.MC.M3_per","EG.FEC.RNEW.ZS_per","wat_qua_per","WWT.new_per","waste_rate_per","waste_managed_per","BHV.new_per","FSH.new_per","EN.ATM.CO2E.PC_per","forest_loss_per","agri_value_per","agri_land_per","gdp_ghg_per","gov_effect_per","cont_corr_per","lpi_score_per","water_efficiency_GDP_per","SG.GEN.PARL.ZS_per","SH.MED.PHYS.ZS_per","SH.UHC.SRVS.CV.XD_per","acc_sani_SDG_per","acc_water_SDG_per","rai_per","rule_law_per","IT.CEL.SETS.P2_per","IT.NET.USER.ZS_per","rapid_trans_per","displaced_per","wat_stress_SDG_per","glob_hunger_index_per","terror_per","pop_slums_SDG_per","heal_01_NDG_per","habi_01_NDG_per","habi_02_NDG_per","infr_02_NDG_per","food_03_NDG_per","infr_03_NDG_per","heal_03_NDG_per","SH.STA.AIRP.P5_per","SH.STA.WASH.P5_per","fao_withdraw_pc_per","ecos_04_NDG_per","chloroph_SDG_per","EG.ELC.ACCS.ZS_per","reg_qua_per","ghg_pc_per","pop_epid_per","patents_per","IS.SHP.GCNW.XQ_per","dai_per","EG.EGY.PRIM.PP.KD_per","Resilience_v2","Inclusion_v2","Sustainability_v2","Efficiency_v2"
"Ecuador","ECU","Upper middle income","Latin America & Caribbean",0.82411153,11.442516,3.97142857142857,55.1300010681152,0.602,45.7,101.435653686523,85,33.3950805664063,5.6,89.4,5.9,14.8861006610676,13.8166859421647,-2.5094502,NA,0.921671667881993,70.0018906,48.9,13.5,2.49557055420449,4.32119916466073,4233.894,1104.8367983702,1666924.30444686,-0.261397629976273,-0.565624296665192,2.82,10.5158158903005,39.4160583941606,2.0368,77,87.98872,93.99454,49.0863018591049,-0.638875186443329,91.24789005,NA,21.7,362.593311103721,6.8,11.3,0.0169402060105005,20.1,1.085,170.8557279,0.081381923,0.012682297,9.4712024866,-114.712138196457,0.30433555,24.5,0.6,590.8720104,0.15,12.615,100,-0.868944525718689,-0.404854718539054,43.14509,2.53827537049515,33.1001263319,0.56855845451355,3.62322732622132,0.393333333333333,0.6,0.425196850393701,0.538961038961039,0.561151079136691,0.122641509433962,0.645669291338583,0.254901960784314,0.333333333333333,0.74496644295302,0.748344370860927,0.373333333333333,0.75974025974026,0.352941176470588,0.360544217687075,NA,0.472727272727273,0.491803278688525,0.335616438356164,0.647058823529412,0.557046979865772,0.682758620689655,0.257731958762887,0.666666666666667,0.661870503597122,0.448051948051948,0.38961038961039,0.543624161073825,0.319727891156463,0.848684210526316,0.520547945205479,0.753333333333333,0.440993788819876,0.441717791411043,0.633587786259542,0.324675324675325,0.223021582733813,NA,0.848484848484849,0.141843971631206,0.596026490066225,0.59047619047619,0.647435897435897,0.716981132075472,0.253246753246753,0.00649350649350644,0.25974025974026,0.415929203539823,0.726027397260274,0.833333333333333,0.64963503649635,0.788732394366197,0.584507042253521,0.282894736842105,0.261744966442953,0.136363636363636,0.417177914110429,0.181818181818182,0.466666666666667,0.14018691588785,0.316666666666667,0.586206896551724,0.513513513513513,0.721854304635762,0.468202335388872,0.51774962718684,0.478743100712654,0.466901655866609
"Egypt, Arab Rep.","EGY","Lower middle income","Middle East & North Africa",0.0021026675,21.513056,1.76666666666667,18.4899997711182,0.486,31.5,89.4806823730469,95,20.3202247619629,2.2,45,6.4,86.9994520503272,5.70937726460422,-8.3838528,42,0.671752376124072,33.3452273,77.1,12.1,2.52586286634698,1.1219566447492,5412.181,6738.16158405981,944558.06127791,-0.584804058074951,-0.565868735313416,2.95,3.04172510518934,27.4111675126904,0.7993,68,94.19302,99.10573,78.7506336988684,-0.412393242120743,94.97170247,57.28286878,2.5,0.328171522997702,117.3,14.6,0.267569388218861,5.2,1.135,45.30530192,-0.066081595,0.015127735,19.042404732,-7.39149397580216,1.25582851,108.9,2,803.5868717,-1.45,0.64,100,-0.863224506378174,-1.84107627124682,0.01065,2.27155960964183,66.7210070203,0.525825142860413,3.51107011031528,0.92,0.241379310344828,0.511811023622047,0.0454545454545455,0.330935251798561,0.745283018867924,0.425196850393701,0.633986928104575,0.159420289855072,0.0335570469798658,0.0662251655629139,0.333333333333333,0.0324675324675324,0.189542483660131,0.0408163265306122,0.598130841121495,0.606060606060606,0.295081967213115,0.965753424657534,0.5,0.550335570469799,0.868965517241379,0.350515463917526,0.975308641975309,0.453237410071942,0.331168831168831,0.383116883116883,0.610738255033557,0.0952380952380952,0.605263157894737,0.342465753424658,0.446666666666667,0.565217391304348,0.656441717791411,0.83969465648855,0.428571428571429,0.266187050359712,0.104477611940299,0.537878787878788,0.971631205673759,0.0860927152317881,0.504761904761905,0.294871794871795,0.89622641509434,0.0909090909090909,0.811688311688312,0.980519480519481,0.36283185840708,0.150684931506849,0.698412698412698,0.496350364963504,0.352112676056338,0.422535211267606,0.190789473684211,0.704697986577181,0.945454545454545,0.417177914110429,0.188311688311688,0.5,0.925233644859813,0.291666666666667,0.870689655172414,0.459459459459459,0.774834437086093,0.548378717541869,0.425979059889293,0.48517151015388,0.445087522873043
"El Salvador","SLV","Lower middle income","Latin America & Caribbean",3.0204496,24.422068,3.62857142857143,45.1199989318848,0.501,38.8,71.6617889404297,81,19.2922496795654,5.3,88.8,5.3,24.4722922946922,24.400769994085,-2.0798592,0.1,0.75138568691321,67.3247529,44.7,5.5,1.12788290005433,7.75029423650044,2418.103,740.091948319243,1700309.86733159,-0.447142481803894,-0.600683689117432,2.66,11.7937677053824,33.3333333333333,1.5662,76,87.43357,97.38837,46.0872509465668,-0.828031122684479,NA,NA,0,29.5836299958866,13.2,9.6,0,22.4,1.075,101.82835,-0.042430185,0.016578633,17.175556378,49.235465732583,1.95491803,41.9,2,331.5526337,-1.45,48.9575,100,0.0355619788169861,-12.4824792012426,45,2.65397428474074,9.4701123828,0.503803908824921,3.64926895258607,0.18,0.186206896551724,0.433070866141732,0.24025974025974,0.366906474820144,0.377358490566038,0.291338582677165,0.189542483660131,0.130434782608696,0.697986577181208,0.728476821192053,0.446666666666667,0.480519480519481,0.516339869281046,0.435374149659864,0,0.551515151515152,0.459016393442623,0.150684931506849,0.0490196078431373,0.697986577181208,0.455172413793103,0.134020618556701,0.574074074074074,0.669064748201439,0.396103896103896,0.357142857142857,0.422818791946309,0.346938775510204,0.75,0.452054794520548,0.68,0.428571428571429,0.582822085889571,0.587786259541985,0.233766233766234,NA,NA,0,0.645390070921986,0.443708609271523,0.647619047619048,1,0.688679245283019,0.480519480519481,0.123376623376623,0.961038961038961,0.327433628318584,0.205479452054795,0.277777777777778,0.437956204379562,0.661971830985915,0.422535211267606,0.473684210526316,0.704697986577181,0,0.417177914110429,0.571428571428571,0.733333333333333,0.130841121495327,0.358333333333333,0.224137931034483,0.425675675675676,0.71523178807947,0.44925511957056,0.459274948367937,0.424490696714551,0.387766949632375
"Equatorial Guinea","GNQ","Upper middle income","Sub-Saharan Africa",NA,7.168316,NA,54.6800003051758,NA,NA,NA,53,NA,NA,51.9,4.8,53.2406210371101,7.82279977697172,1.1356273,1.2,0.456347842260433,69.5222775,63.1,14.3,4.65323544926303,4.42705210390245,NA,168.423479552817,3512354.09588174,-1.29438006877899,-1.55987882614136,2.21,616.207824727076,21,0.4017,45,66.31279,64.66582,NA,-1.41476202011108,NA,NA,NA,NA,0.2,NA,0.097113795648705,64.9,1.08,69.46484599,0.084155147,0.002716209,NA,NA,0.31716327,177.7,22.3,15.68935707,0.8,10.28,67.0325012207031,-1.54419636726379,-50.3862253543006,6.702,NA,12.205367657,0.185237124562263,2.21443685935807,NA,0.744827586206896,NA,0.519480519480519,NA,NA,NA,0.0392156862745098,NA,NA,0.132450331125828,0.5,0.11038961038961,0.228758169934641,0.959183673469388,0.168224299065421,0.757575757575758,0.475409836065574,0.726027397260274,0.696078431372549,0.38255033557047,0.668965517241379,NA,0.240740740740741,0.856115107913669,0.0974025974025974,0.0324675324675325,0.0671140939597315,0.986394557823129,0.394736842105263,0.267123287671233,0.173333333333333,0.304347826086957,0.141104294478528,NA,0.0844155844155844,NA,NA,NA,NA,0.993377483443709,NA,0.416666666666667,0.113207547169811,0.383116883116883,0.376623376623377,0.207792207792208,0.831858407079646,NA,NA,0.642335766423358,0.140845070422535,0.232394366197183,0.980263157894737,0.194630872483222,0.218181818181818,0.239263803680982,0.0649350649350649,0.993333333333333,0.467289719626168,NA,0.28448275862069,0.0337837837837838,0.940397350993378,0.494928993801814,0.271548070729547,0.495800727903618,0.335295379368718
"Eritrea","ERI","Low income","Sub-Saharan Africa",NA,41.751717,NA,71.8600006103516,NA,NA,47.6971092224121,95,NA,NA,69.4,7.7,48.0301986806015,79.767472303226,-0.48336864,NA,0.456347832871029,23.3881569,59.6,9,0.210687333077057,NA,NA,31.7987811242097,NA,-1.72773170471191,-1.31618463993073,2.11,NA,NA,0.0628,38,11.93997,51.84972,23.2862044770993,-1.58600831031799,NA,NA,0,NA,11.2,NA,0.850826344977412,NA,1.085,100.8591592,0.093525678,0.01032841,45.55464699,22.2672343184556,28.47491356,173.7,45.6,170.5298115,1.1,6.2125,49.6155433654785,-2.21397113800049,NA,NA,NA,4.5932951822,NA,4.8289725556255,NA,0.0344827586206896,NA,0.902597402597403,NA,NA,0.165354330708661,0.633986928104575,NA,NA,0.264900662251656,0.18,0.136363636363636,0.901960784313726,0.659863945578231,NA,0.763636363636364,0.245901639344262,0.698630136986301,0.235294117647059,0.899328859060403,NA,NA,0.0679012345679012,NA,0.025974025974026,0.11038961038961,0.0268456375838926,NA,NA,0.0616438356164384,0.0533333333333333,0.0248447204968944,0.049079754601227,0.206106870229008,0.0649350649350649,NA,NA,0,NA,0.490066225165563,NA,0.166666666666667,NA,0.253246753246753,0.136363636363636,0.136363636363636,0.513274336283186,0.0136986301369864,0.507936507936508,0.116788321167883,0.154929577464789,0.0985915492957746,0.664473684210526,0.167785234899329,0.381818181818182,0.147239263803681,0.025974025974026,NA,NA,NA,0.0689655172413793,NA,0.43046357615894,0.220957391597086,0.262744326612644,0.462198285432199,0.0912720769805378
"Estonia","EST","High income","Europe & Central Asia",0.000410405,3.127823,0.714285714285714,57.3800010681152,0.747,30.3,116.651741027832,92,96.2138214111328,4.9,97.5,2.2,6.73212401545877,27.4768334658828,-1.1180265,69.6,1.01006888772316,91.3797245,60.5,16.4,12.6080210367916,16.8976052867388,26020.55,654.009787072782,995703.808972239,1.1919379234314,1.50653648376465,3.3,15.0998088568429,28.7128712871287,3.4629,75,99.14655,99.71283,59.3488899498687,1.23983526229858,147.1771541,89.53232756,NA,NA,19.3,5,0.0680519911285387,NA,1.035,63.03876378,0.115770557,0.018623665,10.554792106,-1.4853272752901,1.36629342,25,0.1,1352.822138,2.65,2.725,100,1.55247282981873,-8.5570783425623,NA,2.56199826275972,10.9394628185,0.83308607339859,6.31701835765886,0.946666666666667,0.903448275862069,0.653543307086614,0.62987012987013,0.79136690647482,0.792452830188679,0.889763779527559,0.470588235294118,0.891304347826087,0.604026845637584,0.887417218543046,0.853333333333333,0.961038961038961,0.562091503267974,0.537414965986395,0.775700934579439,0.418181818181818,0.614754098360656,0.705479452054795,0.813725490196078,0.087248322147651,0.124137931034483,0.731958762886598,0.537037037037037,0.467625899280576,0.824675324675325,0.87012987012987,0.76510067114094,0.401360544217687,0.664473684210526,0.815068493150685,0.653333333333333,0.807453416149068,0.736196319018405,0.694656488549618,0.850649350649351,0.913669064748201,0.746268656716418,NA,NA,0.390728476821192,1,0.487179487179487,NA,0.772727272727273,0.448051948051948,0.038961038961039,0.292035398230089,0.657534246575342,0.666666666666667,0.45985401459854,0.78169014084507,1,0.0263157894736842,0.100671140939597,0.718181818181818,0.417177914110429,0.88961038961039,0.62,NA,0.325,0.241379310344828,0.945945945945946,0.264900662251656,0.606070921960846,0.714809880572084,0.552914522893026,0.651687432642322
"Eswatini","SWZ","Lower middle income","Sub-Saharan Africa",11.3804058,NA,29.2,48.3199996948242,0.409,54.6,82.4122085571289,90,NA,4,46.3,4.3,17.1687873115117,66.1046592063012,-0.63385134,5.7,0.456347831320248,NA,45,NA,1.0369134565667,NA,NA,261.631118643208,1405005.83337543,-0.659946799278259,-0.217696070671082,NA,4.12263389469556,9.58904109589041,0.3285,63,58.35198,69.00866,52.3589154395422,-0.248652935028076,NA,NA,NA,9.68147080904531,77.6,20.9,0.0171450350634489,32.1,1.085,44.55937493,0.062510856,NA,18.242534366,NA,21.65834848,137,27.9,949.497913,-1.25,NA,76.5039825439453,-0.615443050861359,-2.17542618093721,7.36495,NA,NA,NA,4.61164581757375,0,NA,0.181102362204724,0.305194805194805,0.23021582733813,0.0188679245283019,0.354330708661417,0.366013071895425,NA,0.469798657718121,0.0860927152317881,0.586666666666667,0.675324675324675,0.830065359477124,0.653061224489796,0.308411214953271,0.775757575757576,NA,0.178082191780822,NA,0.724832214765101,NA,NA,0.296296296296296,0.60431654676259,0.272727272727273,0.551948051948052,NA,0.129251700680272,0.0789473684210526,0.246575342465753,0.393333333333333,0.236024844720497,0.177914110429448,0.66412213740458,0.512987012987013,NA,NA,NA,0.75886524822695,0.145695364238411,0.380952380952381,0.641025641025641,0.556603773584906,0.253246753246753,0.844155844155844,0.422077922077922,NA,0.191780821917808,NA,0.175182481751825,0.267605633802817,0.204225352112676,0.125,0.657718120805369,NA,0.263803680981595,0.318181818181818,0.513333333333333,0.448598130841122,NA,NA,NA,0.47682119205298,0.389596900345024,0.294161880981992,0.492784741383547,0.395316236454537
"Ethiopia","ETH","Low income","Sub-Saharan Africa",2.7606184755,10.063562,33.2,73.2900009155273,0.385,35,34.9394683837891,68,22.4122772216797,2.1,71.9,8.8,38.9787377576037,92.163461141348,-0.73401689,NA,0.183738539277457,NA,56.7,NA,0.143524927791774,3.40345832760523,NA,327.544825163961,233742.860572339,-0.60746967792511,-0.486217111349106,2.4,7.7521820963948,38.7568555758684,0.0986,39,7.31633,41.05995,14.0972333071922,-0.428364455699921,NA,NA,8.7,313.329790664642,32.3,28.9,0.711163960084426,64.3,1.085,93.48293622,0.064926229,NA,8.7955443292,5.9263144174666,41.69485433,144.4,43.7,99.13634901,-0.45,NA,44.9799575805664,-0.971270143985748,8.50230053423634,4.7195705,0.0477273505038254,NA,0.269153445959091,13.6692641670453,0.193333333333333,0.648275862068965,0.165354330708661,0.935064935064935,0.151079136690647,0.575471698113208,0.047244094488189,0.0980392156862745,0.181159420289855,0.0268456375838926,0.304635761589404,0.0733333333333334,0.253246753246753,0.980392156862745,0.646258503401361,NA,0.981818181818182,NA,0.561643835616438,NA,0.939597315436242,0.744827586206896,NA,0.351851851851852,0.115107913669065,0.318181818181818,0.441558441558442,0.208053691275168,0.224489795918367,0.822368421052632,0.10958904109589,0.0666666666666667,0,0.0122699386503067,0.0534351145038168,0.415584415584416,NA,NA,0.636363636363636,0.163120567375887,0.291390728476821,0.161904761904762,0.211538461538462,0.132075471698113,0.253246753246753,0.214285714285714,0.383116883116883,NA,0.767123287671233,0.642857142857143,0.0656934306569343,0.26056338028169,0.126760563380282,0.769736842105263,0.456375838926175,NA,0.134969325153374,0.142857142857143,0.333333333333333,0.504672897196262,0.025,NA,0.135135135135135,0.0463576158940397,0.316148289101544,0.22799606434845,0.587879524217947,0.25504512152409
"Faroe Islands","FRO","High income","Europe & Central Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.51358049162428,NA,NA,3.50821658832033,99.99999999083,NA,NA,13.0928943599112,NA,NA,627.131337333333,NA,NA,NA,NA,NA,NA,NA,NA,90.88348,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.995,100,NA,NA,NA,NA,3.1936240862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,NA,NA,0.0121212121212121,0.852459016393443,NA,NA,0.0805369127516778,NA,NA,0.512345679012346,NA,NA,NA,NA,NA,NA,NA,NA,0.490683229813665,0.815950920245399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281818181818182,0.417177914110429,NA,NA,NA,NA,0.0344827586206897,NA,NA,NA,0.574604021389831,0.289831509061347,0.273414218816518
"Finland","FIN","High income","Europe & Central Asia",0.00038125,12.526373,0.0571428571428571,55.7400016784668,0.814,27.3,154.820236206055,91,99.4633483886719,7.4,97.5,1.6,5.86133100081928,43.2352625898503,-1.0040695,100,1.4046145944759,99.99999999862,75.8,12.8,8.34721998040872,16.6563808761127,74244.06,961.104882501539,3739595.26552014,1.9842084646225,2.21274352073669,3.92,136.707154388607,46,3.8118,78,99.44784,100,62.3937285236449,2.04514169692993,129.2443669,89.60738511,17.1,0.924662656773381,15.6,NA,0.045835018714419,NA,1.03,59.99739873,0.103287173,0.005896998,8.0683575016,45.5064831233182,0.0031501,7.2,0.1,338.7541866,6.6,1.285,100,1.78647828102112,-26.2934343224803,NA,26.1473839600985,16.7386098647,0.806931793689728,6.36568443250672,0.953333333333333,0.551724137931034,0.897637795275591,0.571428571428571,0.971223021582734,0.915094339622642,0.984251968503937,0.411764705882353,0.971014492753623,0.885906040268456,0.887417218543046,0.98,1,0.69281045751634,0.578231292517007,0.962616822429907,0.218181818181818,0.926229508196721,0.945205479452055,0.57843137254902,0.161073825503356,0.144827586206897,0.907216494845361,0.635802469135803,0.884892086330935,0.987012987012987,1,0.926174496644295,0.870748299319728,0.940789473684211,0.849315068493151,0.78,0.832298136645963,0.815950920245399,0.725190839694656,1,0.697841726618705,0.761194029850746,0.810606060606061,0.929078014184397,0.417218543046358,NA,0.544871794871795,NA,0.967532467532468,0.480519480519481,0.0779220779220779,0.690265486725664,0.835616438356164,0.325396825396825,0.802919708029197,0.992957746478873,1,0.460526315789474,0.040268456375839,0.854545454545454,0.417177914110429,0.948051948051948,0.913333333333333,NA,0.833333333333333,0.396551724137931,0.918918918918919,0.258278145695364,0.64813179818015,0.811696589890101,0.654327466817256,0.802288920031382
"France","FRA","High income","Europe & Central Asia",0.047656554,15.662184,0.0714285714285714,50.7900009155273,0.765,32.4,104.138557434082,96,93.4691772460938,7.1,100,2.5,11.8149636162893,13.4992623166677,-4.7888519,88,1.40820318445732,99.99999999632,43.8,12.1,NA,6.80867306981955,59869.98,1411.41021908654,5376827.24801505,1.48052585124969,1.31708562374115,3.86,98.1598852105927,39.5147313691508,3.2565,78,98.65001,100,86.8203099481,1.43921029567719,110.6100121,83.33974409,66.8,10.1051454103501,23.1,NA,0.079510324315034,NA,1.03,53.0325362,0.045955851,0.013786302,9.4977318682,43.9851871425952,0,9.7,0.3,407.7263574,-2.05,3.415,100,1.15684914588928,-14.1870743741059,0.0005665,24.1975214165112,72.5536341224,0.753990113735199,4.10185369917219,0.753333333333333,0.448275862068966,0.889763779527559,0.38961038961039,0.848920863309353,0.716981132075472,0.700787401574803,0.686274509803922,0.86231884057971,0.865771812080537,0.95364238410596,0.82,0.844155844155844,0.34640522875817,0.156462585034014,0.85981308411215,0.212121212121212,0.901639344262295,0.10958904109589,0.5,NA,0.510344827586207,0.88659793814433,0.783950617283951,0.964028776978417,0.896103896103896,0.850649350649351,0.906040268456376,0.82312925170068,0.855263157894737,0.773972602739726,0.78,0.732919254658385,0.815950920245399,0.908396946564885,0.863636363636364,0.446043165467626,0.582089552238806,0.96969696969697,0.75177304964539,0.364238410596026,NA,0.455128205128205,NA,0.967532467532468,0.571428571428571,0.603896103896104,0.389380530973451,0.712328767123288,0.357142857142857,1,0.950704225352113,0.669014084507042,0.394736842105263,0.771812080536913,0.645454545454546,0.417177914110429,0.811688311688312,0.766666666666667,0.990654205607477,0.816666666666667,0.896551724137931,0.837837837837838,0.582781456953642,0.652791783372562,0.765236206633846,0.575927974116555,0.807343259227572
"Gabon","GAB","Upper middle income","Sub-Saharan Africa",0.23587435,10.403022,NA,43.1599998474121,0.453,38,NA,70,49.8290405273438,3.1,57.5,3.6,44.3855484644179,82.0078436860573,0.40691639,NA,0.615784853552679,66.0344703,71.5,7.3,2.64997686606673,1.76586978376033,NA,62.5358839476744,496677.873510679,-0.812283396720886,-0.855780124664307,2.19,107.329178797495,14.7887323943662,0.6819,49,40.76171,85.771,19.7245998401878,-0.706142067909241,137.75384,NA,0,0.387442410317979,0.5,15.8,0.00552907630629069,36.6,1.08,144.3755873,0.06717359,0.001878097,17.14223428,-213.400519530877,0.81898938,76,20.6,67.36654909,21.4,15.5775,93.0356826782227,-0.915202975273132,-7.88509731973651,45,NA,14.6580865505,0.3589848279953,6.53637696906845,0.546666666666667,0.627586206896552,NA,0.201298701298701,0.302158273381295,0.415094339622642,NA,0.117647058823529,0.536231884057971,0.25503355704698,0.165562913907285,0.686666666666667,0.181818181818182,0.915032679738562,0.91156462585034,NA,0.624242424242424,0.442622950819672,0.876712328767123,0.107843137254902,0.523489932885906,0.827586206896552,NA,0.104938271604938,0.258992805755396,0.207792207792208,0.220779220779221,0.0536912751677852,0.829931972789116,0.190789473684211,0.321917808219178,0.26,0.186335403726708,0.294478527607362,0.122137404580153,0.285714285714286,0.820143884892086,NA,0,0.964539007092199,0.960264900662252,0.476190476190476,0.769230769230769,0.490566037735849,0.383116883116883,0.038961038961039,0.363636363636364,0.893805309734513,0.212328767123288,0.928571428571429,0.54014598540146,0.443661971830986,0.23943661971831,0.842105263157895,0,0.1,0.312883435582822,0.155844155844156,0.6,0.130841121495327,NA,0.344827586206897,0.277027027027027,0.231788079470199,0.54052304817089,0.289022688570452,0.509074421532057,0.291651597926409
"Gambia, The","GMB","Low income","Sub-Saharan Africa",1.52366215,5.504873,17.85,50.9900016784668,0.397,35.9,NA,93,NA,3.4,74.4,6.3,33.9826385538147,51.5088624939659,-0.20000507,0.1,0.414361320572011,16.4439541,47.5,10.6,0.247408380751548,14.442013233111,NA,253.639516185124,400938.908723503,-0.623471200466156,-0.462336540222168,2.34,14.8121038709396,8.62068965517241,0.1021,44,39.23115,77.99157,48.786929944928,-0.430829226970673,NA,NA,NA,141.389085252031,2.2,21.8,0.0517229957295377,27.1,1.08,94.82757327,-0.03786493,0.065248692,34.972700262,NA,64.88030631,237,29.7,45.89209305,-0.3,7.9825,60.3,-0.628325283527374,-2.40213072111747,0.51985,NA,6.9656097529,0.356334626674652,4.49808095319411,0.313333333333333,0.83448275862069,0.228346456692913,0.402597402597403,0.18705035971223,0.481132075471698,NA,0.529411764705882,NA,0.342281879194631,0.364238410596026,0.34,0.311688311688312,0.73202614379085,0.727891156462585,0,0.848484848484849,0.10655737704918,0.267123287671233,0.343137254901961,0.885906040268456,0.186206896551724,NA,0.283950617283951,0.215827338129496,0.292207792207792,0.454545454545455,0.140939597315436,0.394557823129252,0.0657894736842105,0.123287671232877,0.16,0.173913043478261,0.220858895705521,0.625954198473282,0.409090909090909,NA,NA,NA,0.304964539007092,0.834437086092715,0.371428571428571,0.532051282051282,0.622641509433962,0.383116883116883,0.188311688311688,0.941558441558442,0.0619469026548672,0.0205479452054794,NA,0.00729927007299269,0.0492957746478874,0.190140845070423,0.894736842105263,0.395973154362416,0.290909090909091,0.184049079754601,0.305194805194805,0.52,0.719626168224299,NA,0.112068965517241,0.27027027027027,0.490066225165563,0.417268936689678,0.307544502861904,0.421879813997764,0.306247254350015
